id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14021178,Great East Amsterdam Apartment | With Cute Cat!,83890192,Thomas,,Oud-Oost,52.3585,4.92682,Entire home/apt,247,3,21,2022-08-13,0.28,1,6,2,0363 3219 E74A A06F 411D
14021891,"Charming apartment in Amsterdam, with garden",14145772,Danielle,,Zuid,52.35129,4.85118,Entire home/apt,140,3,24,2021-07-23,0.32,1,0,0,0363 EF90 C1F7 A5FA 5826
14022135,Whole building for yourself with friends or family,83901788,Chi,,Oud-Noord,52.39551,4.90906,Entire home/apt,405,2,172,2022-08-28,2.47,1,321,46,Exempt
14022661,GROUNDFLOOR apt/garden near Olympic Stadion/RAI,25255796,Gusta,,Zuid,52.34516,4.86432,Entire home/apt,100,4,54,2022-08-08,0.73,1,8,7,0363 BDDA A8BA 366D 5A0A
14034936,Private house in the hip&green Northside + GARDEN,72550453,Janneke,,Oud-Noord,52.39461,4.91771,Entire home/apt,125,3,10,2021-09-30,0.27,1,226,2,0363 8724 63EE D628 6E18
14035855,Two bedroom apt in De Pijp w roof terrace and cat!,16628648,Wouter,,De Pijp - Rivierenbuurt,52.35373,4.90327,Entire home/apt,395,4,7,2022-08-14,0.09,1,0,2,0363 10DE B32F A015 2582
14039431,Authentic houseboat in the center of Amsterdam,38150565,John,,Centrum-Oost,52.36832,4.90935,Entire home/apt,131,2,77,2022-08-08,1.04,2,32,7,0363 F4B4 AAD4 C9F0 C4A5
14050092,Large Room ( 2 pers) 25 mins from centre Amsterdam,84256372,Carla,,De Aker - Nieuw Sloten,52.34679,4.80295,Private room,62,2,312,2022-09-04,4.20,1,308,43,0363 1940 1695 903B 761F
14052692,Awesome cozy apartment in vibrant Amsterdam-West!,13613700,Bastiaan,,Westerpark,52.38269,4.87015,Entire home/apt,133,1,82,2021-09-10,1.10,1,0,1,0363 4F19 F06D F439 2A23
14053457,Bright apt. near vibrant Jordaan area.,20619209,Luc,,De Baarsjes - Oud-West,52.37203,4.86476,Entire home/apt,108,2,7,2018-05-29,0.10,1,0,0,0363 A861 8193 E14C 4BA6
14054326,stylish central Palazzo apartment,20427091,Michiel,,Centrum-Oost,52.36951,4.91187,Private room,135,3,42,2022-08-29,0.58,1,5,15,0363BFB8424713A3B92C
14070038,Sunlit apartment in the bustling Jordaan,84499435,Sabien,,Centrum-West,52.37153,4.88022,Entire home/apt,336,4,25,2022-09-07,0.34,1,1,4,0363 7201 BDE6 1227 C686
14079338,Family friendly flat with garden.,19109502,Akos,,Bos en Lommer,52.38011,4.85607,Entire home/apt,211,4,47,2022-07-13,0.68,1,0,8,036365EADDEEAF7BB1F3
14080510,Beautiful cosy apartement Amsterdam East,3870195,Ornella,,Watergraafsmeer,52.350583910795336,4.9222417916701735,Entire home/apt,104,5,0,,,1,14,0,0363 BB53 F60E 08AD 0590
14085220,Relaxing Luxury Room  | OntheAmstel | 📢🐈&🐶 lovers,7181185,Anoushka,,De Pijp - Rivierenbuurt,52.35546,4.90394,Private room,104,1,178,2022-09-04,2.40,1,295,26,0363 0144 77ED E2DA 2D02
14086359,"App. + sunny roof terrace, BBQ, Whirlpool",4094987,Michiel,,De Baarsjes - Oud-West,52.362648,4.851774,Private room,100,2,124,2022-08-29,1.87,1,53,24,0363 E5DC 2983 C1F4 20AF
14092826,Lovely and light apartment,20779008,Yara,,Westerpark,52.38007,4.87164,Entire home/apt,200,3,51,2022-08-29,0.69,1,0,11,0363 DA38 711D 8BB1 E8AF
14105164,Apartment in the very heart of Amsterdam,4434837,Tomas,,Centrum-West,52.37308,4.89964,Entire home/apt,400,1,54,2022-08-21,0.72,1,0,10,0363 A7EE CA35 13E1 AEC9
14106265,Great apartment in a hip area,4821307,Agnieszka,,De Baarsjes - Oud-West,52.3716,4.84968,Entire home/apt,170,2,38,2019-01-17,0.51,1,2,0,0363 F4EC 3B74 CE8C 59A5
14122983,B&B in Old Warehouse  - centre Amsterdam,80071452,Stefanie,,Centrum-Oost,52.3693,4.92652,Private room,75,2,20,2020-08-19,0.27,1,0,0,0363 89CF 628A 77BB 7AA8
14123916,Family home with 2 bedrooms and roof terrace,85161823,Corrie,,Oostelijk Havengebied - Indische Buurt,52.3721,4.94389,Entire home/apt,150,5,13,2020-02-09,0.20,1,0,0,0363 F8DF 0DC3 A0BD 1C89
14146873,Awesome town house in Amsterdam centre,69362227,Vincent,,Oostelijk Havengebied - Indische Buurt,52.37337,4.945,Entire home/apt,125,5,6,2021-08-14,0.08,1,0,0,0363 FBA4 C79F 5387 5D41
14159545,Gorgeous boutique apartment in vibrant city centre,85611677,Warja And Vera,,De Baarsjes - Oud-West,52.36744,4.86783,Entire home/apt,200,2,52,2020-08-02,0.70,1,0,0,0363 A555 761C 609C A3ED
14171624,Cosy luxury apartment Amsterdam West,58558108,Ron,,Bos en Lommer,52.37851,4.84993,Entire home/apt,120,3,26,2021-12-29,0.35,1,0,2,0363 100E 6C05 FE10 0066
14172232,Stylish and central appartment nearby Vondel parc,85797410,Stéphanie,,De Baarsjes - Oud-West,52.36116,4.86508,Entire home/apt,140,3,35,2022-07-18,0.49,1,0,2,0363 4E09 E28F F2B7 E6CF
14173331,Private spacy studio close to RAI Amsterdam,1465500,Ronit,,De Pijp - Rivierenbuurt,52.34517,4.90242,Private room,91,2,130,2022-09-02,1.76,1,323,27,0363 4F31 B865 41E0 C7CA
14182817,Light Canal Apartment,7969106,Noah,,Centrum-Oost,52.36246,4.90842,Entire home/apt,130,6,16,2022-05-29,0.22,1,0,2,0363 4190 F37F 28CD 18DE
14198060,"Centrally located, spacious and modern apartment",33378204,Michiel,,Oud-Oost,52.36154,4.91452,Entire home/apt,139,3,1,2020-10-02,0.04,1,0,0,0363 054E 9AD8 8422 39B8
14218256,Vondelpark apartment for families,13370112,Aafke,,De Baarsjes - Oud-West,52.35982,4.86042,Entire home/apt,131,4,18,2022-08-15,0.24,1,0,1,0363 E9B5 9ED8 B88F 8003
14218726,Comfortable Sky Room for 1 or 2,14122005,Rick,,Slotervaart,52.36309,4.84393,Private room,35,2,23,2019-12-22,0.31,3,0,0,0363 DA82 0626 A1FA 89B3
14244097,Spacious Family Home at Unique Downtown Location,12502084,Sacha,,Centrum-Oost,52.36554,4.90685,Entire home/apt,360,5,6,2022-08-16,0.08,1,71,2,0363 4A23 9724 E6D7 F79D
14246224,Comfortable & cozy apartment,13178305,Lars,,Bos en Lommer,52.37866,4.85368,Entire home/apt,150,2,7,2020-03-06,0.09,1,0,0,0363 CB5E 0600 97E0 D889
14258648,Spacious Family House @Vondelpark,86841824,Maarten,,De Baarsjes - Oud-West,52.3586,4.86061,Entire home/apt,190,2,37,2022-05-08,0.58,1,13,7,0363 2A83 4C5D 4041 93E8
14271251,Authentic Dutch dijk house!,8780140,Ilse,,Noord-West,52.417,4.89459,Entire home/apt,120,2,75,2022-08-16,1.14,1,79,19,0363 AD1E 566F ED36 FC26
14274504,Artist's Studio❤️Jordaan/Canals/CityCenter PRIVATE,82297492,Ifigenia,,Centrum-West,52.36863,4.88051,Private room,323,1,149,2022-03-16,2.08,1,0,3,0363 1F79 1C46 5E3A B7FD
14277750,Petite city center loft apartment on Amstel river,87081388,Ro,,Centrum-Oost,52.36795,4.89861,Entire home/apt,250,3,51,2022-06-06,0.70,1,235,10,0363 ECF0 A5CB 6CC7 8EAB
14292407,ROMANTIC BRIGHT PVT STUDIO IN CITY CENTRE *****,27484922,Iago,,De Pijp - Rivierenbuurt,52.3565,4.89848,Private room,154,2,150,2022-07-30,2.05,1,220,17,0363 4E9E DF65 E984 9C24
14306573,Lovely apt. house in city center,2975937,Adriaan,,De Baarsjes - Oud-West,52.36611,4.86376,Private room,175,10,46,2022-03-27,0.63,1,16,1,0363 0406 4A0D 86AA 00A0
14310652,Cozy design Apartment 10 minutes from Center,3151196,Lieselot,,Bos en Lommer,52.375332,4.846978,Entire home/apt,125,2,8,2021-12-03,0.12,1,0,2,0363 9C8A 7CCF A07A 334E
14325757,Suite 2 Stay - studio White Zen - canal area,3788673,Laurens En Petra,,Centrum-Oost,52.36026,4.895207,Private room,143,3,191,2022-07-24,2.59,2,43,30,0363 EC5F 15FE 498F 9173
14333038,Design appartment in Amsterdam Centrum (Jordaan) !,27797024,Anouk,,Centrum-West,52.37003,4.87997,Entire home/apt,175,3,47,2021-10-17,0.64,1,23,2,036345ACFDAE714FC260
14343204,Houseboat Amsterdam City Centre,82812635,Hans & Fonteyn,,Westerpark,52.38954,4.8909,Entire home/apt,320,3,58,2022-06-12,0.79,1,87,10,0363 4EC8 48E3 4C0F E528
14348158,Industrial loft  on edge Jordaan/Prinseneiland,20644650,Richard,,Centrum-West,52.38768,4.88455,Entire home/apt,1160,2,43,2022-04-18,0.59,1,0,1,03632AB100F0F88081C4
14355043,Tasteful apartment with terrace at the Vondelpark,87789252,Annelies,,Zuid,52.3567,4.85713,Entire home/apt,135,3,13,2018-08-30,0.18,1,0,0,0363 7995 F5FD A67E 30F2
14357605,Studio apartment near Central Station with garden,2613141,Carlos,,Oud-Noord,52.38094,4.91249,Entire home/apt,67,2,7,2017-04-23,0.09,1,0,0,0363 B8CF 0465 1D11 4AD9
14363151,Modern en spacious apartment,31532245,Floris,,IJburg - Zeeburgereiland,52.34696,5.01009,Entire home/apt,189,2,23,2022-08-12,0.32,1,0,5,0363 5959 BAD3 3C41 5792
14364518,Vintage Centre Apartment with Roof Terrace,88097513,Maria-Anne,,De Baarsjes - Oud-West,52.36485,4.87546,Entire home/apt,173,7,62,2022-08-31,0.84,2,54,3,0363 88C7 E4D6 491F FFDE
14387468,Comfortable ground floor apt. next to the Jordaan,80221630,Jolijn,,Westerpark,52.37767,4.87275,Entire home/apt,192,2,37,2022-09-03,0.50,1,0,7,0363 4DB8 766D 7761 DE08
14394450,Cosy Studio De Pijp (Amsterdam Centre),84978700,Tijn,,De Pijp - Rivierenbuurt,52.35446,4.8951,Entire home/apt,150,3,49,2022-08-10,0.67,1,0,6,0363 44BC 2188 16DD 6AED
14412467,"Complete studio apartment for two, Museum Quarter",67877082,Ed,,Zuid,52.3522,4.88401,Private room,175,2,55,2020-03-11,0.76,1,0,0,0363 B58F 2490 C9BD 2F16
14412610,"""Serendipity"" 22m2 private space + bikes",88479375,Jan & Desti,,Centrum-Oost,52.36381,4.9144,Private room,95,4,255,2022-08-10,3.50,1,235,21,Exempt
14439650,Ladies only | Sunny room with private balcony,2309801,Emmelie,,Bos en Lommer,52.3782,4.85,Private room,55,30,47,2020-09-02,0.66,1,45,0,0363 976B 20D5 279A DF7B
14439841,Lovely spacious City apartment near a great park,88897829,Raldy,,Oud-Oost,52.35636,4.91434,Entire home/apt,145,4,24,2022-07-28,0.33,1,0,3,0363 5790 0CA6 D1E0 2193
14441994,Modern Loft Apt with Rooftop Terrace near Center,11646914,Nada,,Oud-Oost,52.35589,4.90957,Entire home/apt,178,2,67,2022-06-05,0.91,1,0,2,0363 A803 501C 723B A4F2
14461859,"Colorful, light and cosy apartment near Westerpark",89059115,Elza,,Westerpark,52.38434,4.87099,Entire home/apt,80,10,5,2018-01-21,0.07,1,0,0,0363 BC14 0FBD D2EF ED60
14462366,Light / Quiet apartment in Amsterdam city centre,22847584,Clemens,,Centrum-West,52.37301,4.88198,Entire home/apt,221,4,37,2021-07-18,0.50,1,0,0,0363 7682 5AA7 BC9B 79D9
14465905,Modern Apartment 2 Bedroom 2 baths in De Pijp,1414518,Leandro,,De Pijp - Rivierenbuurt,52.35525,4.88934,Entire home/apt,319,3,18,2022-08-22,0.24,1,48,6,0363 F01E 567C 32B1 CD30
14479187,Luxury light and lovely studio at top location,89290598,Mieke & Cees,,De Baarsjes - Oud-West,52.36289,4.86817,Private room,135,2,238,2022-09-04,3.24,1,98,1,0363 9268 FC6E C1D8 592B
14526096,Private room in a stylish apartment near citybeach,26478960,Ozzy,,IJburg - Zeeburgereiland,52.35197,5.00199,Private room,77,1,104,2022-08-31,1.41,1,44,31,0363 48B1 0366 3B15 0B37
14548324,Central & Modern Eco-houseboat at the IJ water,2847616,Arie,,Westerpark,52.3906,4.88734,Entire home/apt,419,2,18,2022-09-03,0.45,3,302,10,0363 9D14 8C36 267C 2B29
14561871,"Sunny, quiet and cozy apartment in Amsterdam Oost",4473053,Jennifer,,Watergraafsmeer,52.3532,4.92505,Entire home/apt,155,4,4,2019-01-05,0.06,1,0,0,0363 7E59 64EA 5ADF 258B
14572858,2BDRM/ Central/ Spacious/100m2,1751718,Nicolette,,Oostelijk Havengebied - Indische Buurt,52.36537,4.93583,Entire home/apt,185,3,19,2022-06-27,0.26,2,0,1,0363 6806 5C5C 5E93 A465
14583283,Couples paradise! Enjoy Amsterdam,27356890,Pieter,,De Pijp - Rivierenbuurt,52.34391,4.90139,Entire home/apt,319,2,11,2018-09-18,0.15,1,0,0,0363 A2DF 643D 0343 755F
14591839,Cute & pleasant apartment next to centre,3196188,Caspar,,Westerpark,52.38308,4.87218,Entire home/apt,130,3,37,2019-10-21,0.50,1,0,0,0363 FBFE 445D 11EB 13BE
14592666,Lovely appartment in green part of Amsterdam,87919408,Fleur,,Oud-Noord,52.40054255419161,4.914372531762661,Entire home/apt,160,3,1,2022-08-28,1,1,34,1,0363 125D 8DCF 18CF 773A
14610348,Spacious apartment canal view and a large balcony,48924726,Veerle,,De Pijp - Rivierenbuurt,52.35791,4.89714,Entire home/apt,377,4,30,2022-09-01,0.41,1,315,3,0363 B0FA 7202 2E88 F13D
14610851,Cozy amsterdam apartment with garden,49858484,Anne,,Buitenveldert - Zuidas,52.33217,4.88236,Entire home/apt,120,4,2,2021-10-16,0.16,1,0,1,0363 15DE 4BF0 7AEA 8A6E
14665451,Ship in the harbor of Amsterdam nearby the centre,91115820,Sjef,,Oostelijk Havengebied - Indische Buurt,52.37599,4.94638,Entire home/apt,175,2,76,2019-09-22,1.04,1,0,0,0363F2C671AE3409307A
14706627,Klassiek Appartement met Balkon.,1640702,J,,De Pijp - Rivierenbuurt,52.358,4.89979,Entire home/apt,230,1,285,2022-09-05,3.89,3,109,78,0363 6436 A361 B728 99CD
14711799,Happy room in Amsterdam,53829324,Leonardo,,Oud-Noord,52.38669,4.91925,Private room,85,2,120,2022-04-17,1.65,2,0,1,0363 E383 F8A6 8F54 4CD4
14728813,"Luxury spacious house in best area, Amsterdam Zuid",91703561,Martine,,Zuid,52.34932,4.86891,Entire home/apt,300,2,21,2022-07-25,0.29,1,21,6,03630B43BC17BB85011F
14745224,Comfortable studio apartment Amsterdam,90065089,Casper,,Watergraafsmeer,52.33957,4.91788,Entire home/apt,100,3,20,2019-10-26,0.27,1,0,0,0363 214C 9A93 B8EF 0972
14758478,Cozy 1 br apartment in vibrant Oosterpark area,92017793,Deirdre,,Oud-Oost,52.35819582575394,4.923373586758,Entire home/apt,109,2,8,2022-08-29,0.12,1,0,5,0363 909D 82F4 D8FE 7906
14760457,Room in unique and charming houseboat in Amsterdam,48549839,Helen,,Oostelijk Havengebied - Indische Buurt,52.36601,4.93361,Private room,132,3,37,2022-08-30,0.51,1,28,28,0363136F3AD182DB8646
14765588,Spacious family house with free parking!,78442382,Guido,,De Aker - Nieuw Sloten,52.34705,4.79025,Entire home/apt,156,5,25,2022-08-15,0.34,1,125,2,0363 033A B366 3D2D FFFA
14786257,"Entire 4 bed house + garden, close to centre",36264507,Angie,,De Baarsjes - Oud-West,52.37004,4.86469,Entire home/apt,260,2,26,2020-08-16,0.42,1,0,0,0363 E021 9DC6 58A0 BA69
14794121,Beautiful apartment with canal view,92399597,Gerrit,,Westerpark,52.38345,4.87851,Entire home/apt,216,5,55,2022-08-26,0.76,1,0,11,0363 06CB 30D7 6260 AE1C
14802237,Elegant Modern Apartment in Historical Centre.,3664575,Martijn,,Centrum-Oost,52.36831,4.89939,Entire home/apt,150,1,31,2022-08-23,0.43,1,0,3,0363 3E05 5050 E7EB 420B
14804548,Private Room in comfortable light apartment,8342293,Sietske,,Slotervaart,52.3498,4.83105,Private room,125,3,30,2022-06-29,0.41,1,3,4,0363 E801 A12D 5876 57CE
14815394,Rooftop Loft near Jordaan,2288691,Sophie,,Westerpark,52.38046,4.87091,Entire home/apt,400,3,8,2022-08-02,0.13,1,0,2,0363 D01A D667 1162 9953
14816635,Grand Fagel,3409826,Kith & Kin,,Westerpark,52.37981,4.87418,Entire home/apt,365,1,77,2022-08-25,1.08,4,218,21,Exempt
14817368,Amalia Suite,3409826,Kith & Kin,,Westerpark,52.3792,4.87433,Entire home/apt,182,1,89,2022-09-01,1.23,4,221,28,Exempt
14819599,"Private room in central, bright & cosy apartment",4248038,Anna,,Westerpark,52.38813,4.87861,Private room,76,2,57,2021-10-17,0.82,2,0,1,0363 2B7C 1E33 5FDB 5972
14821744,Quiet/cosy apartment near city center,7554986,Martijn,,Westerpark,52.37991,4.86757,Entire home/apt,110,3,7,2019-11-16,0.14,1,0,0,0363 2DD3 C274 AAE8 023F
14829461,Stylish apartment in fantastic neighbourhood!,13895393,Carla,,De Baarsjes - Oud-West,52.3718,4.86743,Entire home/apt,110,3,12,2019-05-20,0.17,1,0,0,0363 504E D07D 32DD F1AC
14845555,B&B Cozy Watervilla Amsterdam,89273051,Martin&Tina,,De Baarsjes - Oud-West,52.36505,4.87606,Entire home/apt,400,2,24,2022-06-14,0.33,4,0,2,0363 0D49 F469 4EE9 AD81
14851512,Cosy apartment in West,24188678,Helena,,Bos en Lommer,52.38253,4.85304,Private room,75,2,126,2022-08-19,1.74,1,1,29,0363 AB7A 267E 18E5 189C
14853175,Quiet room with free car parking,92986064,Liliana,,Noord-West,52.40987,4.92275,Private room,43,2,337,2022-09-03,4.62,1,274,46,03639844AD0BA65E992D
14876448,"Charming Penthouse with artworks, books & balcony",3276289,Lara,,Buitenveldert - Zuidas,52.33054,4.89016,Entire home/apt,162,4,10,2022-01-07,0.15,1,30,1,0363 A12D 5139 2A56 CB55
14879214,"Superb location! Quiet, bright apartment by canal",16211727,Kirsten,,De Pijp - Rivierenbuurt,52.35596,4.8886,Entire home/apt,169,3,17,2021-11-02,0.24,1,3,2,0363 F350 7C14 943A 4288
14883807,Stunning child-friendly aptm. with roof terrace.,12058167,Julia,,De Baarsjes - Oud-West,52.35942,4.85676,Entire home/apt,256,2,16,2022-08-11,0.22,1,0,2,0363 BE50 116D E590 1C2F
14884660,Green & spacious oasis for families in Amsterdam,9015391,Elle,,Bijlmer-Oost,52.32027,4.96463,Entire home/apt,140,3,39,2022-08-14,0.55,2,1,11,0363 AF52 379C CB42 1CCD
14890435,Spacious light house in Amsterdam East side,9407279,Frank,,Oostelijk Havengebied - Indische Buurt,52.3639,4.93747,Entire home/apt,85,28,6,2020-02-23,0.09,1,25,0,0363 C0EF 92D6 59EA AE87
14909329,Amazing big City apartment in Amsterdam Center.,93609362,Mirella,,De Pijp - Rivierenbuurt,52.35669,4.90246,Entire home/apt,201,1,45,2019-04-07,0.62,1,0,0,036377FF23989CAD22B7
14911690,Rent-Entire creative apartment - Centre Amsterdam,93086138,Chantal,,De Baarsjes - Oud-West,52.36831,4.85443,Entire home/apt,76,3,18,2020-03-09,0.25,1,0,0,0363 1DE4 AB01 868A 1172
14915385,Nice family home with private parkingspot,80474965,Peter&Maria,,Noord-Oost,52.38741,4.95725,Entire home/apt,94,3,6,2018-05-13,0.08,1,0,0,0363 22CC AD5B 02A3 16C3
14921039,Deluxe double room with bathroom incl Breakfast,93781473,Colm,,Noord-Oost,52.40611,4.93303,Private room,96,1,86,2019-06-27,1.18,1,0,0,0363 AD1A 4BF4 1A0D CF5A
14929937,Lovely independent room Amsterdam Center near IJ,93875577,Ingrid,,Oostelijk Havengebied - Indische Buurt,52.374493,4.948655,Private room,125,2,53,2022-08-17,0.75,1,292,15,036364D2D52CD1395368
14930480,Beautiful apartment 10 min from Amsterdam central!,16679805,Martijn,,Watergraafsmeer,52.34012,4.91929,Private room,150,2,89,2020-03-14,1.22,1,0,0,0363 9B59 67FC E633 5576
15013026,Unique guest suite close to CS and Jordaan,94747213,Loes,,Westerpark,52.3891,4.8905,Entire home/apt,102,3,191,2022-09-05,2.62,1,126,51,0363 69EE 44B6 F9B0 56E0
15024573,Modern apartment with great view,3403063,David,,Slotervaart,52.35594,4.844,Entire home/apt,146,7,3,2022-01-15,0.08,1,95,1,0363 3B6B 9D39 3EB8 D1FB
15030690,Central Cozy Private studio | 15 min walk to CS,13405827,Cap Homes,,Centrum-West,52.38376,4.89005,Entire home/apt,133,2,43,2022-08-04,0.64,2,135,9,0363 2872 7771 969D A541
15030853,Central Located Studio | 15 min walk to CS,13405827,Cap Homes,,Centrum-West,52.3855,4.888,Entire home/apt,133,2,74,2022-07-29,1.06,2,114,21,0363 2872 7771 969D A541
15033074,Nice studio in the heart of Amsterdam,3279032,Floris,,Centrum-West,52.37028,4.89022,Private room,327,2,120,2022-07-18,1.66,1,65,18,0363 F207 0985 B283 C49F
15033626,Lovely 3 store familyhouse +garden in museum Area.,15225846,Family,,De Baarsjes - Oud-West,52.36161,4.86998,Entire home/apt,275,3,4,2018-07-30,0.06,1,0,0,0363 86B0 F981 7E41 C018
15038140,Amazing houseboat in Amsterdam city center,2809810,Maarten,,Centrum-West,52.37994,4.88759,Entire home/apt,499,3,58,2022-06-22,0.81,1,206,7,0363 C4E7 80F1 5E1D 2AD5
15038670,Modern & fresh studio in trendy area,10079417,Ilana,,Oostelijk Havengebied - Indische Buurt,52.36446,4.93719,Private room,109,3,172,2022-08-30,2.38,1,19,4,0363 6C4D 8413 1234 CEA7
15045784,Comfortable apartment nearby City Centre | 2P,20940449,Tamara,,Westerpark,52.38066,4.87215,Entire home/apt,229,4,32,2022-06-28,0.44,1,0,2,0363 BBA2 04FE F857 1C4E
15046252,Private apartment with private garden in Amsterdam,60711286,Carlijn,,Slotervaart,52.36537,4.82862,Entire home/apt,111,3,217,2022-09-04,3.01,1,325,32,0363 91CF 44E4 C0BB EB83
15061198,"cosy, comfortable houseboat, close to city centre",86437983,Allart,,Oostelijk Havengebied - Indische Buurt,52.37648,4.94021,Private room,95,2,256,2022-09-04,3.55,1,8,45,0363 A31F F13F 1AFC D912
15069603,"Comfortable house with balcony, Amsterdam West",3606381,Janneke,,De Baarsjes - Oud-West,52.36839,4.85363,Entire home/apt,96,2,20,2019-10-26,0.28,1,0,0,0363 4394 C1B6 B1A4 377B
15070684,Double penthouse + roof terrace near Rijksmuseum,95156553,Siem,,De Pijp - Rivierenbuurt,52.35244,4.89095,Entire home/apt,500,6,25,2022-08-01,0.35,1,16,1,0363 8828 E71F B1C5 438C
15081563,Comfortable and spacious apartment,179452,Cristina,,De Baarsjes - Oud-West,52.36412,4.86165,Entire home/apt,200,2,43,2022-05-30,0.62,1,19,5,0363 6B43 F97B FBB8 EC44
15081578,"GREAT, CANAL FAMILY HOME 15 min center, PARKING",95422089,Jackie,,IJburg - Zeeburgereiland,52.35537,4.99057,Entire home/apt,314,7,11,2018-06-05,0.15,2,13,0,0363BB210C3B713EAD58
15093623,Historic Center Apartment,4906957,Regina,,Centrum-West,52.3729,4.89869,Private room,100,4,137,2022-08-28,1.89,2,222,16,0363D9B21F22843CEAB9
15096042,Etage Artjom,94487362,Carel,,Centrum-Oost,52.36161,4.89083,Private room,130,5,87,2022-05-24,1.25,1,32,13,0363 515C 3BC8 56C9 78F7
15103827,A place of rest in the wild west!,17749496,Martijn,,Bos en Lommer,52.38219,4.84777,Entire home/apt,99,2,9,2017-10-22,0.12,1,0,0,0363 6FF3 F508 28AF 9330
15109768,Amazing location on Noordermarkt/Prinsengracht,55929478,Ingeborg,,Centrum-West,52.380138,4.887468,Entire home/apt,210,2,53,2021-09-01,0.73,1,0,0,0363 C9BD A65E E43B B4E7
15110564,50sqm nice apartment in Amsterdam,38661523,Niels,,De Pijp - Rivierenbuurt,52.34245,4.90099,Entire home/apt,100,1,44,2022-08-07,0.62,1,7,9,0363 FC5A AEE3 2C7E 772A
15110844,"cozy attic apartment, 10 min. from central station",22425158,Erik,,Oud-Noord,52.38535,4.91641,Private room,83,1,264,2022-08-28,3.65,1,44,55,0363 B38C BFB0 3324 A48A
15121800,Cozy & quiet studio at Great Location | Private,95837725,Michel,,De Baarsjes - Oud-West,52.36608,4.8764,Entire home/apt,208,1,256,2022-08-24,3.54,1,121,66,0363 A545 3A68 7B25 725B
